Name	TrueSA	RandomAssignment	BETSA	LCD	GeoSA	MaxLoad	MaxLoad_Pressure	MaxLoadArea	MaxError	Set	RemStat	cr_0	cr_1	cr_2	cr_3	cr_4	cr_5	cr_6	cr_0-cr_0	cr_0-cr_1	cr_0-cr_2	cr_0-cr_3	cr_0-cr_4	cr_0-cr_5	cr_0-cr_6	cr_1-cr_1	cr_1-cr_2	cr_1-cr_3	cr_1-cr_4	cr_1-cr_5	cr_1-cr_6	cr_2-cr_2	cr_2-cr_3	cr_2-cr_4	cr_2-cr_5	cr_2-cr_6	cr_3-cr_3	cr_3-cr_4	cr_3-cr_5	cr_3-cr_6	cr_4-cr_4	cr_4-cr_5	cr_4-cr_6	cr_5-cr_5	cr_5-cr_6	cr_6-cr_6	FittedValues	FitError	BETError
TOWNOK	1473.5410000000006	0.4878542015529348	1411.488524	7.77	1610.97	17.4513944053	90000.0	1492.3106189437756	1.273776497822265	Training	Retained	0.46897023157661183	0.3404091650266288	0.43216347519465365	0.19158487025281104	0.09345335284589376	0.05301688404480329	0.10169727836495682	0.2199330781050209	0.20584119153347985	0.3479400906114518	0.2702426926500057	0.21242000234197472	0.10764856361147092	0.061941354640563356	0.11733101888268556	0.17178336806976424	0.1332114072780356	0.10451736823678429	0.10035435687917917	0.05771930828955714	0.19275561540370673	0.10077831870736723	0.07433561618910223	0.07526150604106087	0.1053351841481135	0.04514669569209483	0.029022340026122345	0.016743224007749417	0.05333229117906852	0.011187055817070756	0.006453954091000051	0.02395334960470797	0.0037230132656985017	0.019392272484208245	0.01368542560796884	1555.2935042981935	5.548030512771131	-4.211112958512895
VAGMEX	4811.979	0.18834263153171732	6585.217129	15.32	5174.09	85.4732343859	90000.0	7309.0214081008335	51.89221333054101	Training	Retained	0.08567504013586122	0.20699252451999237	0.46702555070567675	0.6107394571418239	0.5552564381789487	0.3118956509227957	0.5999895561016811	0.007340212502281431	0.02300586957004611	0.06854772469725717	0.14325747256059715	0.2041817141586957	0.10142519317258028	0.058036068462315085	0.04390786452655568	0.11331783006153145	0.2366948631143986	0.33737669336548914	0.31758829175020764	0.18167810298841786	0.22418900209427006	0.31669188410377236	0.4267944548180548	0.4239360255333736	0.5904761858172912	0.3859608234134754	0.4506855562591305	0.25519969051885144	0.8092498253099337	0.3154614075665328	0.17865365705283245	0.6601553449806291	0.1011783917594748	0.5247558834724227	0.36877022585730407	4800.473370022604	-0.23910391083161384	36.85049600174896
VETSOE	2480.342	0.12840672427094546	3481.8955960000008	20.51	2913.179	45.6154839524	80000.0	3900.689509931209	57.2641800981965	Training	Retained	0.0	0.44051456186079774	0.27409515072373175	0.21599188718115483	0.12897288692647252	0.08156092946467157	0.28319491746810116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19564758094082407	0.14296310416075825	0.1911830548161371	0.1795032098808347	0.18937754611647534	0.18721705544631315	0.07998507872033674	0.07196915097787866	0.06346113903598566	0.07067373454709117	0.17105855119055782	0.05588254980045816	0.04305487240315281	0.027327840205204547	0.1503184565624819	0.01988739335575152	0.012623715376023345	0.08086620904260629	0.008013245083734308	0.07204363318361162	0.08762788384584816	2376.4418944718304	-4.188942715487205	40.37965716018197
VUQKUO	613.6519999999998	0.3890822362830981	587.278022	4.98	386.35	7.1840459929	70000.0	614.3250145632619	0.1096736526992638	Training	Retained	0.0	0.18399297957964256	0.15375390487787927	0.05329646907383148	0.027187828310535674	0.015953980988073362	0.02958522382315681	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03482475611413171	0.0349598916163631	0.026820914116272562	0.02178857537425552	0.02179017916506572	0.012448278318851556	0.02681643052447537	0.01349933152105378	0.009881574250096035	0.010395321860269419	0.014373392145271238	0.005590678313024114	0.00374606369736908	0.0022434814498378756	0.007045389139381886	0.0015051435849493225	0.0009014445225808733	0.0032983254560294043	0.0005397818331207288	0.0027709650972999214	0.001925911546112678	705.2943043827221	14.933920916532873	-4.297872083852063
VUSKEA	3325.401	0.3916048508263482	3847.573347	14.97	3610.61	50.658408098500004	80000.0	4331.922056682171	30.26765965013457	Training	Retained	0.0020604138794318	0.008253414239628457	0.025014648443863786	0.18529420359599044	0.28446177422685787	0.16962691640976704	0.3390453448862388	4.2453053545552e-06	3.028683003390685e-05	0.00012900218607143966	0.0011534205517645878	0.0025782655436521365	0.0013586305495156834	0.0008073259091869392	0.00012107425172989658	0.00043981535520476163	0.0040648021780026146	0.009283868200260009	0.009255770411484236	0.005492337157393694	0.001221083553981396	0.007685777711093612	0.016507935346044743	0.01735575647235052	0.025065124888628217	0.04256221897820009	0.07878522871285912	0.04731897633523748	0.15580888750940233	0.08681321164816948	0.052153671910370375	0.20012768441765874	0.03133254095067294	0.16875407454468289	0.123152340957825	3535.1752070019747	6.308237923846625	15.702537739057643
WAGYUA	4021.4770000000003	0.4402090478899357	5094.917085	16.49	4505.24	65.68474098899999	80000.0	5616.8598453477625	39.671564585543145	Training	Retained	0.07121396344502526	0.2216735138601131	0.3196321831146653	0.5116945023619892	0.41364163153515077	0.2332783072872227	0.4553178303465527	0.005071428589549395	0.020457991873559362	0.03946457356868423	0.10063639628911357	0.12756446681501266	0.06366758100430264	0.03696522035857774	0.05025537125319781	0.08395642343274272	0.21398098696952128	0.27120468240285606	0.25650521065396387	0.14888785448541889	0.10747326883667861	0.18512176901700822	0.22167588229086319	0.2211912508383879	0.3125767763130661	0.27545037078347967	0.28609364886214783	0.162760341068743	0.523680823223402	0.17812353851578053	0.10135054044852414	0.3799931552892993	0.05766857002701323	0.3034754750906473	0.21638989290697183	4148.893390433606	3.1683978407337903	26.69268243981004
WEMXIX	353.827	0.2640433658077591	305.137513	5.51	254.568	4.1424229409	90000.0	354.22852749141714	0.11348130341016499	Training	Retained	0.2166479426119305	0.09431820297794201	0.05211899039227697	0.00048495603091239855	0.0012283510420782152	0.00022872398720749803	0.0011854361520274624	0.04693633103798233	0.02699856059314761	0.023361689513757198	0.016601120329953874	0.014616033895967342	0.007572219587868438	0.004784009857433856	0.00944856949396037	0.0070448555010911885	0.004761741878092937	0.004012455325286016	0.003916349221799628	0.0024837515652390524	0.003922342068167111	0.0013324011397196078	0.0005601880992044587	0.0005179723987024721	0.000860768083909915	2.665549594318184e-05	5.349595574943815e-05	1.3922660716159696e-05	8.99758554328128e-05	3.7038783700538215e-05	1.4702247409813825e-05	7.949150233597429e-05	4.2071812230095955e-06	4.117489231040192e-05	4.4734287219291654e-05	311.257220168907	-12.031241208583008	-13.760817292066458
XADDOX	1086.66	0.1355118532192865	1035.314405	5.85	1016.88	12.7088187594	90000.0	1086.7615932813164	0.00934913232440271	Training	Retained	0.09821857672640111	0.09386619046716523	0.21443189640256985	0.1380282644710854	0.06352331564313157	0.035203418327525576	0.06848939970091936	0.009646888814159942	0.012183249308772036	0.03719006993174505	0.04284552782728617	0.032200685943103644	0.016095806966554386	0.009403216953191686	0.009361133776983102	0.024737180205943753	0.0282801967591339	0.02104083088646712	0.019895447047371017	0.011609873239783705	0.05009304439189037	0.0385503342366373	0.026783339082206578	0.026676275129268127	0.03786981063302899	0.025536762081429184	0.015661753532090858	0.008896472761835986	0.02875876901367549	0.0057580156061730475	0.0032699517468543207	0.012315072950582755	0.0018563945277687607	0.00981130816194125	0.0070254763356613174	1212.6435832154775	11.593652404199789	-4.725083742845048
XAFFIV	4788.734	0.030212225499589133	6465.804798	14.42	5344.26	83.1602815153	80000.0	7111.235257048939	48.499274694500436	Training	Retained	0.04293484717000323	0.15506153283566873	0.28892251217655884	0.510112479610694	0.538096604775362	0.301015473125173	0.5822410494290043	0.0018434011015115346	0.008681408955358195	0.0215932660724976	0.060496027522120674	0.09924329351812881	0.04910582258468536	0.028250018181924796	0.024891706572443745	0.05361280621141362	0.1500875655126406	0.2462847374784132	0.23092231514249711	0.1328090391610271	0.08849130934937753	0.16745414720462723	0.2597874016679685	0.25699425854472124	0.3598484809792928	0.27383572930925065	0.3682491429585799	0.20770009931591796	0.6621682423291853	0.29674604394552634	0.16739796221044811	0.6218971480259042	0.09443328686006544	0.49241217630648554	0.34790575645741045	4872.766775294789	1.7548014839577377	35.02117256878331
XAMDUM01	2036.308	0.438805049391747	2053.507395	12.89	2062.7441	26.464460711799997	80000.0	2263.0395501717253	11.134442833388944	Training	Retained	0.3422158977262109	0.28082007603411446	0.35931065016729635	0.21255808444017926	0.1454525406632299	0.08533219660206486	0.1657579312787825	0.11711172065655648	0.12416131406858134	0.21230088413001444	0.21596570470420673	0.22938661778987687	0.11931869033182091	0.06919120048482288	0.08016651207147117	0.1187191858863929	0.12056508165004358	0.12794633610737965	0.1261157109149455	0.07310708623249078	0.1347236491713596	0.09223304757942599	0.09223745608688777	0.0959065915581992	0.13531582462659492	0.05430403903424374	0.0473656442502643	0.02807240856989192	0.09016708201552792	0.024756116129243524	0.014675492654153561	0.054933301210206835	0.008699730054776787	0.04570625196863054	0.03253606234303077	2043.2820550138767	0.3424852730469433	0.8446362239896958
XOFGAC	1637.151	0.03421428512754532	1748.873255	20.28	1584.68	22.379095204299997	100000.0	1913.690140748183	16.891486536561562	Training	Retained	0.0	0.342100306715878	0.30774425289036883	0.21093205245556373	0.1135839506565024	0.06494952769990618	0.1319290897721799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11848871275885237	0.12431477863830726	0.14564347081490195	0.12462449958509501	0.12026068216358411	0.07260172807974757	0.09990692882909802	0.07881581446689152	0.06332533282800655	0.06442394591884139	0.09469248387576457	0.05356433509227524	0.03758864140604847	0.02180131840877552	0.0729494264475458	0.015817131216882708	0.00917502511463308	0.03577378396552044	0.005321899035892735	0.029124420689117223	0.02159622706251004	1862.5101334906421	13.765323631762866	6.824187567304414
XUKYEI	5777.805	0.14536650350017633	7972.536776000001	12.75	6377.96	105.79498495690001	70000.0	9046.783071628415	56.5782000539723	Training	Retained	0.04315542001905737	0.14914648049736365	0.3963021650744826	0.5335985582530427	0.6845870080000366	0.38655290995502245	0.745071103476516	0.001862390277021257	0.00839998766110405	0.02943589157977657	0.06345669176049774	0.12617746339621336	0.06296556010365305	0.036085314918787026	0.023065673759859958	0.0700086659562382	0.15077750017620783	0.2999782534472746	0.28367928570056616	0.16253146474519167	0.16289559092654418	0.23726395746444714	0.4464303126676142	0.4454896832453079	0.6214707223875905	0.29829245266515836	0.4862662468477207	0.276617158728817	0.8785380519135171	0.47491273926374494	0.27019848768131266	1.0	0.15373169854893284	0.7985767503390231	0.5620817157868494	5603.383454453757	-3.018820218858954	37.985563306480586
ALUKOI	3654.949974742212	0.4416536668331061	3540.788512	8.54787	5016.99	45.508955627	100000.0	3891.580017158274	6.474234778897406	Training	Retained	0.008258848581730123	0.020580983279583038	0.028012487737381825	0.055912359995943295	0.2558345801215516	0.14818716476421176	0.29479378537429307	6.820857989594566e-05	0.0002514315652935265	0.0005583942377139992	0.0018296567661147483	0.009346347502575424	0.004793142431941995	0.002836082833818389	0.0005539867811534341	0.001040306215419667	0.003281465520554966	0.017760609103307064	0.017235115170114813	0.010188394175523117	0.0014493492981711533	0.002925295083392081	0.016097007884009036	0.01643776779211913	0.02362884106087681	0.0060033678343394984	0.027856018406189696	0.016265621445375158	0.05330790017892475	0.07096492239832505	0.04148588990716694	0.15851129981296452	0.024252939689044992	0.1300645204130019	0.09451102321076725	3290.1754514550375	-9.980287714140394	-3.123475383551967
ALUKUO	3600.061780535044	0.1917650927320198	3575.536968	8.547989999999999	5009.58	45.2332225325	100000.0	3868.001418488153	7.442639995841618	Training	Retained	0.0083371761247149	0.02077084697575213	0.028376124078018306	0.057153316238622555	0.25463550609979774	0.14727121850454392	0.2937243903420607	6.950850573451615e-05	0.0002558378420483933	0.0005687483780461198	0.0018740585810354054	0.009393203597661319	0.0048104512078249164	0.0028532233089598384	0.0005630155364148864	0.0010587810373153441	0.0033623634746614774	0.017824280176177456	0.0172722541412389	0.010235764922302625	0.0014782303298704507	0.0030096725683430247	0.01617435558985916	0.016492425958379988	0.023769261277405796	0.006203669509614135	0.028144190663326286	0.016410714944512465	0.05391678767265251	0.0703358316818319	0.04106049612815048	0.15726732301500262	0.023970590458360398	0.12886287755703763	0.09386556187358022	3277.218922588058	-8.96770326810905	-0.6812331018219115
BAZFUF	5146.160042281505	0.3601080108744951	6706.852802	20.24597	5455.26	88.6482098609	90000.0	7580.521180909225	47.304419579389275	Training	Retained	0.027067897106489786	0.09164674801142923	0.2648684479203395	0.5290477323636449	0.5609187287175806	0.32129080761971174	0.6213685587547618	0.0007326710537675181	0.003280834443180636	0.012526958733918975	0.03947918894159745	0.06514914325463547	0.032981391213671205	0.01896902657221275	0.008937703383151802	0.029552829741701463	0.09302474409552482	0.15356704285357028	0.14731160070525007	0.08469558276480357	0.07490838234721132	0.15947561556233594	0.2488774220016553	0.2519171498879222	0.3526479876081981	0.2934720737287899	0.3969600137968437	0.22908123480315268	0.7301551620446313	0.32176246494233557	0.18571156008573084	0.6897625750824585	0.10718989502161227	0.5587923991931022	0.39470846380865476	5029.082753485065	-2.2750417366447695	30.327326528822358
EPOTAF	3701.331039221365	0.3842887320266716	3610.989058	7.634530000000002	5148.67	44.8137454839	100000.0	3832.1309293174495	3.5338608924750643	Training	Retained	0.0	0.006260697836725642	0.015161484096248375	0.18386630492898923	0.2492954100096869	0.14820809492026316	0.29089039652273063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.94468252014405e-05	0.00025030319454876106	0.0032889168354888576	0.006659750526353718	0.006616756146878163	0.0038541477080703468	0.0005943619886606369	0.005462059948965911	0.010369010736405074	0.010854332986382513	0.015367843169663812	0.041985997323981145	0.06900132674222269	0.04133361631667881	0.13379658900110983	0.0675680742202066	0.04048605345202507	0.15273943625299244	0.0242594108633302	0.12845792401329043	0.09216568815770323	3179.81481615803	-14.089964327347602	-2.4407971149851426
OGEBAF	4436.305434583139	0.4651925226846042	5321.470621	14.90715	5088.58	70.5559071926	90000.0	6033.404958216488	36.000666482140495	Training	Retained	0.28418239251290683	0.3924759988002532	0.589479882634536	0.41815897710659294	0.4371201564703032	0.25019453085548665	0.49001366765592647	0.08075963221435985	0.14363155335331187	0.285432970572828	0.33209898025991014	0.5369401412366906	0.27178914250136116	0.1583017748566819	0.1555800066303352	0.2678157286448228	0.3114490141123821	0.503651601437356	0.48315087859832434	0.28134763594787787	0.35339376318371957	0.27777444173428933	0.4247642796134252	0.4299607167929034	0.6096150333703938	0.18811841124809645	0.24947932664694353	0.1439445782962625	0.46461124547068605	0.19819964479069316	0.1143767166921814	0.4302006093785074	0.0660058647201184	0.3484588312551282	0.24925837211052215	4198.767358960424	-5.354412114436289	19.952755721384115
XAFFER	4700.07989683036	0.1076193237348324	6299.670427	14.21921	5194.78	82.1922005847	80000.0	7028.452333279101	49.5389969438381	Training	Retained	0.06667753207102518	0.16278580207853713	0.25427265683076355	0.4411932394321474	0.5258980048367488	0.2970698332983181	0.575462146318749	0.004445893283082592	0.014139962388448078	0.029679431185611584	0.08193560895643845	0.15072441060431024	0.07529121511614909	0.04337743269583314	0.027380934017264952	0.04976178360351721	0.13725693615654946	0.25261407078618103	0.2391247220763856	0.13772821900281026	0.06928329709051691	0.1291096021085593	0.22470874698751547	0.22441208419605208	0.31467535913073647	0.2080895404954095	0.31399490229450516	0.17878976839467137	0.5708246270791132	0.2837894072086099	0.16161893081090908	0.6013042087730115	0.09204464415392502	0.480657824075093	0.3400969201935172	4876.973502955036	3.7636297681656306	34.03326252492798
XAFFUH	4626.332472037288	0.4151727285894743	5165.855141	23.72832	5152.38	92.1545200575	100000.0	7880.354180964962	70.33696191520596	Training	Retained	0.10046170259175742	0.17555318814459622	0.24146762752373555	0.48898032865112334	0.3594405715566389	0.3237433468571865	0.6449840126460155	0.010092553687634719	0.022942550276175082	0.04257106560356639	0.13600208712966286	0.15719573221817812	0.12331770471424014	0.07299932943867453	0.03175529145945497	0.051017140921135795	0.16289090195198241	0.18819853923409727	0.28001017956700425	0.16571899305341217	0.06277770674688832	0.13543986957014795	0.14771354668868697	0.23228483782616402	0.33471701398837156	0.25272170432796237	0.2393213942608803	0.2141842873596511	0.702664910568018	0.13586547336758814	0.12158202681056647	0.4647849205244467	0.10878768443737276	0.5837194183420787	0.42438377376223135	4307.57490972067	-6.890070357962144	11.661995159745254
